_id,id,username,followers,text,hashtags,language,created
ObjectId(5e5d0841450018b079892586),1.23E+18,GymLeaderSwift,64,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T13:21:00.000Z
ObjectId(5e5d0841450018b079892587),1.23E+18,nuclearfamily,2042,"RT @leeismybatman: X: Harry Styles can’t even sing! He has no talent 

Harry Styles:
https://t.co/7XubU7rD0w",[],en,2020-03-02T13:21:01.000Z
ObjectId(5e5d0842450018b079892588),1.23E+18,habitsoflouis,1808,Louis/Harry should really cancel and reschedule the first parts of their tours 🥴,[],en,2020-03-02T13:21:01.000Z
ObjectId(5e5d0842450018b079892589),1.23E+18,tnclasl,572,RT @lwtkissies: did he really say this same thing 8 years ago while looking at louis 💀 https://t.co/DCsen3wWb7,[],en,2020-03-02T13:21:01.000Z
ObjectId(5e5d0842450018b07989258a),1.23E+18,LauraAs08443328,63,RT @MegaMeghanStan: #princessmadeleine lives in a 3 million dollar home in Florida with her own private security. So tell me why Harry and…,"[{""text"":""princessmadeleine"",""indices"":[20,38]}]",en,2020-03-02T13:21:01.000Z
ObjectId(5e5d0842450018b07989258b),1.23E+18,hwangtsinbi,453,#NAME?,[],en,2020-03-02T13:21:01.000Z
ObjectId(5e5d0843450018b07989258c),1.23E+18,iitsserika_,280,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:02.000Z
ObjectId(5e5d0843450018b07989258d),1.23E+18,MichelleGxnzale,106,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:02.000Z
ObjectId(5e5d0843450018b07989258e),1.23E+18,PotterMech,9,"RT @PotterWorldUK: ""It's true then, what they're saying on the train. Harry Potter has come to Hogwarts."" – Draco Malfoy https://t.co/0qIcK…",[],en,2020-03-02T13:21:02.000Z
ObjectId(5e5d0844450018b07989258f),1.23E+18,del_delhiite_,74,"RT @tinikomidaniol: The reward of suffering is experience.     

Harry S Truman",[],en,2020-03-02T13:21:03.000Z
ObjectId(5e5d0845450018b079892590),1.23E+18,Forrest31880437,331,"RT @davidkurten: It is disgraceful that the British taxpayer has been billed another £50,000 so that MEghan and Harry can leave their child…",[],en,2020-03-02T13:21:04.000Z
ObjectId(5e5d0845450018b079892591),1.23E+18,LaysaSilvadeMe1,31,RT @romiqne: personagens de harry potter como perguntas do yahoo! respostas; a thread https://t.co/kyx1LzAQhf,[],en,2020-03-02T13:21:04.000Z
ObjectId(5e5d0846450018b079892592),1.23E+18,BRIDGETT_MUFC,1726,"RT @utdrobbo: ❌United ‘overpaid’ by a maximum of £10M for Harry Maguire as City bid £70M
❌£45M for AWB isn’t ‘British tax’ when 27 year old…",[],en,2020-03-02T13:21:05.000Z
ObjectId(5e5d0846450018b079892593),1.23E+18,JulieTalon,118,"@DailyMailUK @DailyMail If I felt my child was at risk , I wouldn’t leave them. My baby would be glued to me wherev… https://t.co/KUoGLkObL5",[],en,2020-03-02T13:21:05.000Z
ObjectId(5e5d0846450018b079892594),1.23E+18,tobesocherie,1085,RT @MusicWeek: . @Harry_Styles and @kidharpoon wrote #Falling at home in LA. Read all about their bromance: https://t.co/lLJVIYFjiU #HarryS…,"[{""text"":""Falling"",""indices"":[53,61]}]",en,2020-03-02T13:21:05.000Z
ObjectId(5e5d0846450018b079892595),1.23E+18,RahmaIntan20,39,RT @dylanjordan: falling - harry styles (cover) w @jamiemillmusic https://t.co/yGp1estc1Q,[],en,2020-03-02T13:21:05.000Z
ObjectId(5e5d0847450018b079892596),1.23E+18,heynataliia,124,"RT @1DAFSanta: Louis will be 29 this December
Zayn turned 27 this year
Liam will be 27 this year 
Niall will be 27 this year
Harry turned 2…",[],en,2020-03-02T13:21:06.000Z
ObjectId(5e5d0849450018b079892597),1.23E+18,hasan852000,43,RT @moodvintage: Andy Warhol using an Amiga computer to create a digital portrait of Debbie Harry (1985). https://t.co/lvlzMkR65T,[],en,2020-03-02T13:21:08.000Z
ObjectId(5e5d0849450018b079892598),1.23E+18,bioebbasta,63,RT @loveonthor: harry styles taking over twitter: a thrilling saga https://t.co/L044ohQuY2,[],en,2020-03-02T13:21:08.000Z
ObjectId(5e5d084a450018b079892599),1.23E+18,applegrassy,99,"RT @BrittanyClayton: I don’t post photos on here ever really, but I’m seeing this one a lot, with either no credit or credit given to anoth…",[],en,2020-03-02T13:21:09.000Z
ObjectId(5e5d084a450018b07989259a),1.23E+18,yusufhs_,59,"RT @TrollFootball: Some Man Utd fans think Bruno Fernandes has been their best signing this season, some think it's Harry Maguire, some thi…",[],en,2020-03-02T13:21:09.000Z
ObjectId(5e5d084a450018b07989259b),1.23E+18,Flo90335360,17,"@GMB @Murky__Meg @piersmorgan @susannareid100 Harry and Meghan could easily bring 
a nanny with them.

It has been… https://t.co/0gfEFPIAUE",[],en,2020-03-02T13:21:09.000Z
ObjectId(5e5d084a450018b07989259c),1.23E+18,ValeV13012005,9,"RT @HarryNextToLou: harry: any cute things to call your boyfriend?

niall: sugar

liam: honey

louis: flour

zayn: egg

louis: 1/2lb butter…",[],en,2020-03-02T13:21:09.000Z
ObjectId(5e5d084b450018b07989259d),1.23E+18,http_llxnx,21,RT @harrysenigma: Fuck it Harry Styles dancing with a fan to Stupid Love by Lady Gaga in a club in a But Daddy I Love Him shirt on the tl h…,[],en,2020-03-02T13:21:10.000Z
ObjectId(5e5d084c450018b07989259e),1.23E+18,Myheroes16,359,"RT @taywh0restan: Why does google say taylor dated 24 GUYS ?? Let's see... tom, calvin, taylor lautner, john mayo, harry, conor, jake cylin…",[],en,2020-03-02T13:21:11.000Z
ObjectId(5e5d084c450018b07989259f),1.23E+18,NewWaveAndPunk,4951,"Debbie Harry #Blondie in 1976, by Chris Stein. https://t.co/TCP7mcFfqh","[{""text"":""Blondie"",""indices"":[13,21]}]",en,2020-03-02T13:21:11.000Z
ObjectId(5e5d084c450018b0798925a0),1.23E+18,Getmitchdrunk,488,RT @MusicWeek: . @Harry_Styles and @kidharpoon wrote #Falling at home in LA. Read all about their bromance: https://t.co/lLJVIYFjiU #HarryS…,"[{""text"":""Falling"",""indices"":[53,61]}]",en,2020-03-02T13:21:11.000Z
ObjectId(5e5d084e450018b0798925a1),1.23E+18,jshrsente,83,Ok I love harry style na,[],en,2020-03-02T13:21:13.000Z
ObjectId(5e5d084e450018b0798925a2),1.23E+18,canyonmoonok,2,RT @hsftheaven: Harry saying “I’m wet all of the time” in your timeline. You’re welcome. https://t.co/Kg2c81a8fN,[],en,2020-03-02T13:21:13.000Z
ObjectId(5e5d084e450018b0798925a3),1.23E+18,MacapinlacHila,187,"RT @1DAFSanta: Louis will be 29 this December
Zayn turned 27 this year
Liam will be 27 this year 
Niall will be 27 this year
Harry turned 2…",[],en,2020-03-02T13:21:13.000Z
ObjectId(5e5d084e450018b0798925a4),1.23E+18,Toni_Deveson,30,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T13:21:13.000Z
ObjectId(5e5d084f450018b0798925a5),1.23E+18,culapompitas,179,"RT @ellyloveszarry_: y'all: protect harry at all costs! 

Zayn: https://t.co/7g6ieAAgIY",[],en,2020-03-02T13:21:14.000Z
ObjectId(5e5d084f450018b0798925a6),1.23E+18,shesdefenceless,435,as they should 😌🤙,[],en,2020-03-02T13:21:14.000Z
ObjectId(5e5d084f450018b0798925a7),1.23E+18,KikiZarry,311,RT @charryadore: like to actually get upset about someone else's interaction with harry? i hate to break it to you guys but he has an entir…,[],en,2020-03-02T13:21:14.000Z
ObjectId(5e5d084f450018b0798925a8),1.23E+18,terrycruss,75,RT @iamxanthetay: Hi harry potter! Hi snoppy! @thedonlucas @luchoayala #DOTSPHUrongSulong https://t.co/Ip8B8XhA1z,"[{""text"":""DOTSPHUrongSulong"",""indices"":[71,89]}]",en,2020-03-02T13:21:14.000Z
ObjectId(5e5d0850450018b0798925a9),1.23E+18,_AbbeyTaber_,3,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:15.000Z
ObjectId(5e5d0851450018b0798925aa),1.23E+18,fallingforgold,4,@gay_harrie @CapitalOfficial @stylespromarmy @Harry_Styles Harry feels the freedom to wear what he wants when he wa… https://t.co/2uURmIQVyS,[],en,2020-03-02T13:21:16.000Z
ObjectId(5e5d0851450018b0798925ab),1.23E+18,adolfoj2,1667,"What would your favorite artist be if he/she were your own age?

Mine would be Justin or Harry https://t.co/MxIRe6nr1X",[],en,2020-03-02T13:21:16.000Z
ObjectId(5e5d0851450018b0798925ac),1.23E+18,elenaj710,185,@Jmarie0407 @PinkyDonaldson Right on point 👍🏼... Harry&amp;Meghan are the parents 👈🏽Everyone Else 🤐,[],en,2020-03-02T13:21:16.000Z
ObjectId(5e5d0852450018b0798925ad),1.23E+18,reigndowwn,1051,i’m crying so hard. my baby’s really out there dominating the world,[],en,2020-03-02T13:21:17.000Z
ObjectId(5e5d0852450018b0798925ae),1.23E+18,sunsrainbows,26,RT @SV8819: Harry about writing music during promo for HS1.. https://t.co/abzlKn4QuD,[],en,2020-03-02T13:21:17.000Z
ObjectId(5e5d0853450018b0798925af),1.23E+18,AWordIfIMay,6011,"RT @davidkurten: It is disgraceful that the British taxpayer has been billed another £50,000 so that MEghan and Harry can leave their child…",[],en,2020-03-02T13:21:18.000Z
ObjectId(5e5d0853450018b0798925b0),1.23E+18,btwimg,302,RT @shesvinyl: so you’re saying harry styles isn’t a virgin?!?!?? this is the worst day of my life 😭😭😭🙁🙁😫😫😫😤😤😤😤😤😡😡🤬🤬🤬😫😫😫😫😫😫😫🤪🤪😤😤😤😤😤😤😤😳😳😳😳ht…,[],en,2020-03-02T13:21:19.000Z
ObjectId(5e5d0854450018b0798925b1),1.23E+18,nasyalikaa,176,RT @MusicWeek: . @Harry_Styles and @kidharpoon wrote #Falling at home in LA. Read all about their bromance: https://t.co/lLJVIYFjiU #HarryS…,"[{""text"":""Falling"",""indices"":[53,61]}]",en,2020-03-02T13:21:19.000Z
ObjectId(5e5d0854450018b0798925b2),1.23E+18,sunsrainbows,26,RT @SV8819: Some thought provoking things Harry said when he did the promo for HS1.. https://t.co/qe0qrL6nUl,[],en,2020-03-02T13:21:19.000Z
ObjectId(5e5d0854450018b0798925b3),1.23E+18,5SOSRocksMe,4626,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T13:21:20.000Z
ObjectId(5e5d0855450018b0798925b4),1.23E+18,kingeroda,3526,"If you hate harry styles, just remember that that harry styles spelled backwards is selyts yrrah, which makes no se… https://t.co/wGmBFGu71x",[],en,2020-03-02T13:21:20.000Z
ObjectId(5e5d0856450018b0798925b5),1.23E+18,boblea21,2241,RT @YorkshireLady3: Queen is 'very sad' as Meghan WON'T bring Archie to Britain this week https://t.co/VPoNWBKJqo @MailOnline,[],en,2020-03-02T13:21:21.000Z
ObjectId(5e5d0856450018b0798925b6),1.23E+18,Queeenedd,480,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:21.000Z
ObjectId(5e5d0856450018b0798925b7),1.23E+18,VarshRaja,589,"RT @ellyloveszarry_: y'all: protect harry at all costs! 

Zayn: https://t.co/7g6ieAAgIY",[],en,2020-03-02T13:21:21.000Z
ObjectId(5e5d0857450018b0798925b8),1.23E+18,canyonmoonok,2,RT @shesvinyl: so you’re saying harry styles isn’t a virgin?!?!?? this is the worst day of my life 😭😭😭🙁🙁😫😫😫😤😤😤😤😤😡😡🤬🤬🤬😫😫😫😫😫😫😫🤪🤪😤😤😤😤😤😤😤😳😳😳😳ht…,[],en,2020-03-02T13:21:22.000Z
ObjectId(5e5d0858450018b0798925b9),1.23E+18,bIessingbesson,496,an august 6th come any faster i wanna see harry already 🥺,[],en,2020-03-02T13:21:23.000Z
ObjectId(5e5d0858450018b0798925ba),1.23E+18,FALLlNGFORHES,711,you're telling me harry wore a bracelet a fan made for him and his whole team knows about I'm so GONE 🥺,[],en,2020-03-02T13:21:23.000Z
ObjectId(5e5d0858450018b0798925bb),1.23E+18,Adios_yuckTeeth,658,#NAME?,[],en,2020-03-02T13:21:23.000Z
ObjectId(5e5d0859450018b0798925bc),1.23E+18,stylinlame,1116,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T13:21:24.000Z
ObjectId(5e5d0859450018b0798925bd),1.23E+18,stansamspam,59,RT @IovedangeI: harry shouting “are you ready to get wet” while kiwi instrumental is playing in the background is the sexiest thing i’ve ev…,[],en,2020-03-02T13:21:24.000Z
ObjectId(5e5d0859450018b0798925be),1.23E+18,ironkilljoys,487,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T13:21:24.000Z
ObjectId(5e5d085a450018b0798925bf),1.23E+18,andrea_naborH,7,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T13:21:25.000Z
ObjectId(5e5d085a450018b0798925c0),1.23E+18,1dhugsss,41,"RT @larryingnormani: louis minding               harry staring 
his own business            at him",[],en,2020-03-02T13:21:25.000Z
ObjectId(5e5d085b450018b0798925c1),1.23E+18,Vedant20Bhosale,10,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T13:21:26.000Z
ObjectId(5e5d085b450018b0798925c2),1.23E+18,BEYDEMl,384,i actually fucking hate that i have a harry icon i just felt it needed to be done,[],en,2020-03-02T13:21:26.000Z
ObjectId(5e5d085b450018b0798925c3),1.23E+18,junkiediamond,1349,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T13:21:27.000Z
ObjectId(5e5d085c450018b0798925c4),1.23E+18,piiix_i,328,"RT @HarryNextToLou: niall: i sleep with a knife under my pillow.

liam: weak. i sleep with a gun.

harry: you're both pathetic.

liam: oh?…",[],en,2020-03-02T13:21:27.000Z
ObjectId(5e5d085c450018b0798925c5),1.23E+18,chrryapparently,158,"RT @lemons_are_cooI: rt if u like

Harry styles
one direction 
cave town
mcr
p!atd

the umbrella academy 
marvel
stranger things
Harry Pott…",[],en,2020-03-02T13:21:27.000Z
ObjectId(5e5d085d450018b0798925c6),1.23E+18,Larryftsty18,29,RT @HSHQ: Tune in now to listen to Harry’s @iheartradio Secret Session on Hit Nation: https://t.co/K9LpsJsXoK #iHeartHarryStyles https://t.…,"[{""text"":""iHeartHarryStyles"",""indices"":[110,128]}]",en,2020-03-02T13:21:28.000Z
ObjectId(5e5d085d450018b0798925c7),1.23E+18,JenFullick,4515,"RT @franciswatt1970: 'Taxpayers should not have to pay Harry and Meghan's security bill'
⁦@GMB⁩ ⁦@piersmorgan⁩ ⁦@susannareid100⁩ ⁦@bensheph…",[],en,2020-03-02T13:21:28.000Z
ObjectId(5e5d085d450018b0798925c8),1.23E+18,dykeener,1425,7. harry potter lol,[],en,2020-03-02T13:21:29.000Z
ObjectId(5e5d085f450018b0798925c9),1.23E+18,Larryftsty18,29,"RT @hstylespics: harry styles              harry styles
    2010                              2020 https://t.co/2tvDCJgIPD",[],en,2020-03-02T13:21:30.000Z
ObjectId(5e5d085f450018b0798925ca),1.23E+18,blrfses,135,RT @thomasfalcone: harry styles @ Bowery Ballroom// NYC. ty for having me out @iHeartRadio 😍 https://t.co/4ism4utwWu,[],en,2020-03-02T13:21:30.000Z
ObjectId(5e5d085f450018b0798925cb),1.23E+18,plasticshells,1844,Selling 2 cherry pit tickets to Harry’s show in Atlanta night two July 31st !,[],en,2020-03-02T13:21:30.000Z
ObjectId(5e5d085f450018b0798925cc),1.23E+18,petrajausly,174,RT @hsdaily: Harry talking about Lizzo with @SykeOnAir. Full interview airing soon! https://t.co/mJwwKfJhqw https://t.co/6inGeUfQiX,[],en,2020-03-02T13:21:30.000Z
ObjectId(5e5d0860450018b0798925cd),1.23E+18,satanismybaby,113,RT @fleetwoodsugar: Harry would be a virgin physiotherapist teacher florist flower shop coffee bar owner if he wasn’t a musician,[],en,2020-03-02T13:21:31.000Z
ObjectId(5e5d0860450018b0798925ce),1.23E+18,Bryyyzzkki,644,"RT @jprmercado: Dame Maggie Smith is often remembered as Professor Minerva McGonagall from the Harry Potter series.

To me, she will always…",[],en,2020-03-02T13:21:31.000Z
ObjectId(5e5d0860450018b0798925cf),1.23E+18,defninovita,734,"RT @kiwisugar18: Just a reminder that Harry Styles and Niall Horan are currently neighbours, Harry said Niall is the best kisser of One Dir…",[],en,2020-03-02T13:21:31.000Z
ObjectId(5e5d0860450018b0798925d0),1.23E+18,ingwierules,6,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T13:21:31.000Z
ObjectId(5e5d0860450018b0798925d1),1.23E+18,CourtneyBaIlard,1394,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T13:21:31.000Z
ObjectId(5e5d0861450018b0798925d2),1.23E+18,Cassie638,307,RT @reigndowwn: i’m crying so hard. my baby’s really out there dominating the world,[],en,2020-03-02T13:21:32.000Z
ObjectId(5e5d0863450018b0798925d3),1.23E+18,UponaRocc_,1338,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T13:21:34.000Z
ObjectId(5e5d0865450018b0798925d4),1.23E+18,FindomIvanaa,674,"RT @FindomIvanaa: You’re established academically, a reputational financier, made a significant amount of money, have sizeable capital gain…",[],en,2020-03-02T13:21:36.000Z
ObjectId(5e5d0865450018b0798925d5),1.23E+18,maniclouiswt,1163,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T13:21:36.000Z
ObjectId(5e5d0866450018b0798925d6),1.23E+18,kennnnnnnnaaaaa,156,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:37.000Z
ObjectId(5e5d0866450018b0798925d7),1.23E+18,littleanimu,2,RT @70shoneyharry: some of the greatest t-shirts harry styles has worn in the last year. https://t.co/Syp6CXJ4Cx,[],en,2020-03-02T13:21:37.000Z
ObjectId(5e5d0866450018b0798925d8),1.23E+18,lwtftwalls,2827,RT @hsdaily: “People can expect a fancy dress show or a costume party. I think we’ll get as many people who are coming as possible to dress…,[],en,2020-03-02T13:21:37.000Z
ObjectId(5e5d0866450018b0798925d9),1.23E+18,annyareuok,20080,"@Iivesindaydream Ohhhhh I see that’s annoying, watch me tune in and just hang around until Harry’s on because I lov… https://t.co/Zcz7x7FyFv",[],en,2020-03-02T13:21:37.000Z
ObjectId(5e5d0867450018b0798925da),1.23E+18,paryasg1,26,"RT @bhugs_bunny: @InsideVotings Harry Styles 
#LoseYouToLoveMe #BestLyrics #iHeartAwards","[{""text"":""LoseYouToLoveMe"",""indices"":[46,62]},{""text"":""BestLyrics"",""indices"":[63,74]},{""text"":""iHeartAwards"",""indices"":[75,88]}]",en,2020-03-02T13:21:38.000Z
ObjectId(5e5d0867450018b0798925db),1.23E+18,TPWK_Eliot,117,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:38.000Z
ObjectId(5e5d0868450018b0798925dc),1.23E+18,_lizette28_,112,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T13:21:39.000Z
ObjectId(5e5d0868450018b0798925dd),1.23E+18,perfectlyMarwa,317,"RT @UpdateHL: 📝| ""A virgin."" -Harry when asked what he would be if he weren't a music artist!

©️ENTERCOM",[],en,2020-03-02T13:21:39.000Z
ObjectId(5e5d0869450018b0798925de),1.23E+18,faimfools,363,honestly i just hope i’ll die before harry does,[],en,2020-03-02T13:21:40.000Z
ObjectId(5e5d0869450018b0798925df),1.23E+18,weasleynert,377,"RT @grangershug: hermione                        harry and ron
showing up                     showing up
at exams…",[],en,2020-03-02T13:21:40.000Z
ObjectId(5e5d0869450018b0798925e0),1.23E+18,Stella_hes,1007,"RT @SlickxStyles: Thankful for my dearest Harry friends.
@Stella_hes, @styles_sparkles, @allthelovefrmyh, @Mercenary09, @goldenkook94, @sug…",[],en,2020-03-02T13:21:40.000Z
ObjectId(5e5d0869450018b0798925e1),1.23E+18,SofiaMessina27,2109,#NAME?,[],en,2020-03-02T13:21:40.000Z
ObjectId(5e5d0869450018b0798925e2),1.23E+18,canyonvinyls,284,can a local pls shut up about harry idc if ur a “massive fan” pls stop sending me tiktoks about him and saying ador… https://t.co/8OhYrnzAmN,[],en,2020-03-02T13:21:41.000Z
ObjectId(5e5d086a450018b0798925e3),1.23E+18,mywildflowerash,92,RT @Landon12Luv: GUYS CAN YOU PLEASE HELP ME? I REALLY WANT HARRY’S MERCH. K THANKS ❤️ https://t.co/MAIvqRG2PP,[],en,2020-03-02T13:21:41.000Z
ObjectId(5e5d086a450018b0798925e4),1.23E+18,RosieL0u,1534,"RT @HarryNextToLou: louis: what’s for dinner

harry: it’s a soup-prise

louis: is it soup

harry: i soup-pose it could be

louis: stop it…",[],en,2020-03-02T13:21:41.000Z
ObjectId(5e5d086b450018b0798925e5),1.23E+18,faithrhoden,19,RT @hstylespics: No one seems to talk about the first part of the video when he’s wet and the water is disappearing. The beginning is the e…,[],en,2020-03-02T13:21:42.000Z
ObjectId(5e5d086b450018b0798925e6),1.23E+18,g_selend,67,"RT @bhugs_bunny: @InsideVotings Harry Styles 
#LoseYouToLoveMe #BestLyrics #iHeartAwards","[{""text"":""LoseYouToLoveMe"",""indices"":[46,62]},{""text"":""BestLyrics"",""indices"":[63,74]},{""text"":""iHeartAwards"",""indices"":[75,88]}]",en,2020-03-02T13:21:43.000Z
ObjectId(5e5d086c450018b0798925e7),1.23E+18,val_collazos,40,RT @goIdnangeI: i think we can all agree that harry styles https://t.co/dZtJGPHC3q,[],en,2020-03-02T13:21:43.000Z
ObjectId(5e5d086d450018b0798925e8),1.23E+18,_nisazmn,57,imagine not liking Harry Potter 😔,[],en,2020-03-02T13:21:44.000Z
ObjectId(5e5d086d450018b0798925e9),1.23E+18,set_tobio,880,"screw zodiac signs, who's your best dangerous fellows boi? im an ethan and harry stan https://t.co/dbhvczQ0wq",[],en,2020-03-02T13:21:44.000Z
ObjectId(5e5d086d450018b0798925ea),1.23E+18,defninovita,734,"RT @TheHarryNews: Harry Styles on his 'Fine Line' journey of sex, sadness and self-reflection. https://t.co/bMCKQ5IwZg",[],en,2020-03-02T13:21:44.000Z
ObjectId(5e5d086e450018b0798925eb),1.23E+18,Vader__X,690,RT @BinweA: Honestly just RTing cause there’s no way this photo isn’t good luck,[],en,2020-03-02T13:21:45.000Z
ObjectId(5e5d086e450018b0798925ec),1.23E+18,irinadv14,2625,RT @thomasfalcone: harry styles @ Bowery Ballroom// NYC. ty for having me out @iHeartRadio 😍 https://t.co/4ism4utwWu,[],en,2020-03-02T13:21:45.000Z
ObjectId(5e5d086f450018b0798925ed),1.23E+18,_OhMyHolland_,117,RT @GizmodoUK: Tom Holland discusses his Harry Potter obsession and Back to the Future interest https://t.co/SwW1Nl1qvk https://t.co/2teLPs…,[],en,2020-03-02T13:21:46.000Z
ObjectId(5e5d086f450018b0798925ee),1.23E+18,25e82c1a95c1496,1212,RT @iitsnotliving: why haven’t we seen Harry in this yet? https://t.co/cmvLbcqyM8,[],en,2020-03-02T13:21:46.000Z
ObjectId(5e5d086f450018b0798925ef),1.23E+18,masc_eir,29,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T13:21:46.000Z
ObjectId(5e5d086f450018b0798925f0),1.23E+18,Itsgiorgia0,116,I love their relationship🥺🥺,[],en,2020-03-02T13:21:46.000Z
ObjectId(5e5d086f450018b0798925f1),1.23E+18,Manicomio1234,1857,RT @thomasfalcone: harry styles @ Bowery Ballroom// NYC. ty for having me out @iHeartRadio 😍 https://t.co/4ism4utwWu,[],en,2020-03-02T13:21:46.000Z
ObjectId(5e5d0870450018b0798925f2),1.23E+18,ogbuefitoks,5570,RT @dondekojo: How’s it exploitative. Do you know how much they invest? You think it’s organic that Meghan became popular ‘overnight’.,[],en,2020-03-02T13:21:47.000Z
ObjectId(5e5d0870450018b0798925f3),1.23E+18,val_collazos,40,"RT @signoftheharry: 🚨 BREAKING NEWS 🚨

Harry Styles, 26, singer, is NOT a virgin  https://t.co/TqUA2ZnD8p",[],en,2020-03-02T13:21:47.000Z
ObjectId(5e5d0872450018b0798925f4),1.23E+18,Jkqmomma318,43,#NAME?,[],en,2020-03-02T13:21:49.000Z
ObjectId(5e5d0873450018b0798925f5),1.23E+18,sh3rline,79,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T13:21:50.000Z
ObjectId(5e5d0873450018b0798925f6),1.23E+18,gabygoury,634,"Nothing to plug, but:
• the latest immigration policy is utter codswallop
• the British press ran racist/undemocrat… https://t.co/PJCsQY9FgV",[],en,2020-03-02T13:21:50.000Z
ObjectId(5e5d0874450018b0798925f7),1.23E+18,ILoveLarryS_xo,2435,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T13:21:51.000Z
ObjectId(5e5d0875450018b0798925f8),1.23E+18,Sunshineloving1,16,RT @hsdaily: Harry shares his peppy costume idea for ‘Harryween’ https://t.co/IVyquZw96z via @YouTube,[],en,2020-03-02T13:21:52.000Z
ObjectId(5e5d0876450018b0798925f9),1.23E+18,_AbbeyTaber_,3,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T13:21:53.000Z
ObjectId(5e5d0876450018b0798925fa),1.23E+18,Mege01,1302,"RT @BookWawa: Be sure to read our review of Prof Harry Garuba’s last poetry collection, Animist Chants and Memorials: https://t.co/XspPeZW9…",[],en,2020-03-02T13:21:53.000Z
ObjectId(5e5d0877450018b0798925fb),1.23E+18,fuckinalex24,858,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T13:21:54.000Z
ObjectId(5e5d0877450018b0798925fc),1.23E+18,hrhmeghandaily,768,"RT @omobillie: This is what happens when you mind your business, you don't play nasty vile media games, you are faithful to your family, yo…",[],en,2020-03-02T13:21:55.000Z
ObjectId(5e5d0878450018b0798925fd),1.23E+18,Sunshineloving1,16,RT @hsdaily: Harry takes us behind the drenched video for ‘Falling’ https://t.co/qdUFj50tJg via @YouTube,[],en,2020-03-02T13:21:55.000Z
ObjectId(5e5d0879450018b0798925fe),1.23E+18,LarryHSub,179,RT @rosecoloredhes: everyone say hello to harry this is his first day at kindergarten https://t.co/8ntFizDMps,[],en,2020-03-02T13:21:56.000Z
